1652179469;792;27;28;77
1652179469;756;27;28;77
1652179469;742;27;28;77
1652179469;738;27;28;77
1652179470;738;27;28;77
1652179470;737;27;28;77
1652179470;738;27;28;77
1652179470;738;27;28;77
1652179470;737;27;28;76
1652179470;737;27;28;76
1652179470;738;27;28;76
1652179470;737;27;28;76
1652179471;737;27;28;76
1652179471;738;27;28;76
1652179471;737;27;28;76
1652179471;737;26;28;76
1652179471;737;26;28;76
1652179471;737;26;28;76
1652179471;736;26;28;76
1652179471;736;26;28;76
1652179472;737;26;28;75
1652179472;737;26;28;76
1652179472;737;26;28;76
1652179472;737;26;28;75
1652179472;737;26;28;76
1652179472;737;26;28;76
1652179472;737;26;28;76
1652179472;736;26;28;75
1652179473;737;26;28;75
1652179473;737;26;28;76
1652179473;736;26;28;75
1652179473;735;26;28;75
1652179473;736;26;28;75
1652179473;736;26;28;75
1652179473;736;26;28;75
1652179474;736;26;28;75
1652179474;735;26;28;76
1652179474;735;26;28;76
1652179474;734;26;28;76
1652179474;735;26;28;75
1652179474;734;26;28;75
1652179474;735;26;28;75
1652179474;735;26;28;75
1652179474;735;26;28;75
1652179475;735;26;28;75
1652179475;735;26;28;75
1652179475;735;26;28;75
1652179475;734;26;28;75
1652179475;733;26;28;75
1652179475;731;26;28;75
1652179475;735;26;28;75
1652179476;739;26;28;75
1652179476;740;26;28;75
1652179476;742;26;28;75
1652179476;740;26;28;75
1652179476;738;26;28;75
1652179476;736;26;28;75
1652179476;736;26;28;75
1652179476;735;26;28;75
1652179477;736;26;28;75
1652179477;736;26;28;74
1652179477;739;26;28;74
1652179477;741;26;28;75
1652179477;742;26;28;75
1652179477;743;26;28;74
1652179477;743;26;28;75
1652179477;743;26;28;75
1652179478;743;26;28;75
1652179478;743;26;28;74
1652179478;743;26;28;74
1652179478;744;26;28;74
1652179478;743;26;28;74
1652179478;743;26;28;74
1652179478;743;26;28;74
1652179478;743;26;28;74
1652179479;743;26;28;75
1652179479;743;26;28;74
1652179479;742;26;28;74
1652179479;742;26;28;74
1652179479;742;26;28;75
1652179479;742;26;28;74
1652179479;742;26;28;74
1652179479;743;26;28;74
1652179480;743;26;28;74
1652179480;743;26;28;74
1652179480;743;26;28;74
1652179480;743;26;28;74
1652179480;742;26;28;74
1652179480;743;26;28;74
1652179480;743;26;28;74
1652179480;743;26;28;74
1652179481;743;26;28;74
1652179481;743;26;28;74
1652179481;744;26;28;74
1652179481;742;26;28;74
1652179481;743;26;28;74
1652179481;744;26;28;74
1652179481;743;26;28;74
1652179481;743;26;28;73
1652179482;742;26;28;74
1652179482;742;26;28;74
1652179482;742;26;28;74
1652179482;743;26;28;74
1652179482;743;26;28;74
1652179482;743;26;28;74
1652179482;743;26;28;74
1652179482;743;26;28;74
1652179483;743;26;28;74
1652179483;743;26;28;73
1652179483;743;26;28;74
1652179483;743;26;28;74
1652179483;742;26;28;74
1652179483;743;26;28;74
1652179483;742;26;28;74
1652179483;743;26;28;74
1652179484;743;26;28;74
1652179484;743;26;28;74
1652179484;742;26;28;74
1652179484;741;26;28;74
1652179484;741;26;28;74
1652179484;741;26;28;74
1652179484;741;26;28;74
1652179484;742;26;28;74
1652179485;742;26;28;74
1652179485;742;26;28;74
1652179485;742;26;28;74
1652179485;742;26;28;74
1652179485;742;26;28;74
1652179485;742;26;28;74
1652179485;741;26;28;74
1652179485;742;26;28;74
1652179486;742;26;28;74
1652179486;742;26;28;74
1652179486;742;26;28;73
1652179486;742;26;28;74
1652179486;742;26;28;74
1652179486;743;26;28;73
1652179486;742;26;28;73
1652179486;741;26;28;73
1652179487;741;26;28;73
1652179487;741;26;28;73
1652179487;741;26;28;73
1652179487;741;26;28;73
1652179487;742;26;28;73
1652179487;742;26;28;73
1652179487;743;26;28;73
1652179487;743;26;28;73
1652179488;742;26;28;73
1652179488;742;26;28;73
1652179488;742;26;28;73
1652179488;742;26;28;73
1652179488;742;26;28;73
1652179488;743;26;28;73
1652179488;742;26;28;73
1652179488;742;26;28;73
1652179489;742;26;28;73
1652179489;742;26;28;73
1652179489;742;26;28;73
1652179489;742;26;28;73
1652179489;741;26;28;73
1652179489;741;26;28;73
1652179489;741;26;28;73
1652179489;741;26;28;73
1652179490;741;26;28;73
1652179490;742;26;28;73
1652179490;742;26;28;73
1652179490;741;26;28;73
1652179490;741;26;28;73
1652179490;742;26;28;73
1652179490;741;26;28;73
1652179490;741;26;28;73
1652179491;742;26;28;73
1652179491;741;26;28;73
1652179491;741;26;28;73
1652179491;741;26;28;73
1652179491;741;26;28;73
1652179491;741;26;28;73
1652179491;741;26;28;72
1652179491;741;26;28;73
1652179492;740;26;28;73
1652179492;739;26;28;73
1652179492;740;26;28;72
1652179492;739;26;28;73
1652179492;740;26;28;73
1652179492;741;26;28;73
1652179492;740;26;28;73
1652179492;741;26;28;73
1652179493;740;26;28;73
1652179493;740;26;28;73
1652179493;741;26;28;73
1652179493;740;26;28;73
1652179493;740;26;28;73
1652179493;740;26;28;73
1652179493;740;26;28;73
1652179493;740;26;28;72
1652179494;741;26;28;73
1652179494;740;26;28;73
1652179494;740;26;28;73
1652179494;740;26;28;73
1652179494;739;26;28;73
1652179494;740;26;28;73
1652179494;739;26;28;73
1652179494;739;26;28;73
1652179495;739;26;28;73
1652179495;740;26;28;72
1652179495;740;26;28;73
1652179495;740;26;28;73
1652179495;739;26;28;73
1652179495;740;26;28;73
1652179495;739;26;28;73
1652179496;739;26;28;73
1652179496;739;26;28;73
1652179496;740;26;28;72
1652179496;740;26;28;73
1652179496;740;26;28;73
1652179496;740;26;28;73
1652179496;740;26;28;73
1652179496;740;26;28;73
1652179497;740;26;28;73
1652179497;739;26;28;73
1652179497;739;26;28;73
1652179497;739;26;28;73
1652179497;739;26;28;73
1652179497;739;26;28;73
1652179497;740;26;28;73
1652179497;740;26;28;73
1652179498;740;26;28;73
1652179498;739;26;28;73
1652179498;740;26;28;73
1652179498;740;26;28;73
1652179498;740;26;28;72
1652179498;740;26;28;73
1652179498;739;26;28;73
1652179498;740;26;28;72
1652179499;740;26;28;73
1652179499;740;26;28;73
1652179499;740;26;28;73
1652179499;740;26;28;73
1652179499;740;26;28;73
1652179499;740;26;28;73
1652179499;739;26;28;73
1652179499;739;26;28;72
1652179500;739;26;28;72
1652179500;739;26;28;73
1652179500;740;26;28;73
1652179500;740;26;28;73
1652179500;740;26;28;73
1652179500;740;26;28;72
1652179500;740;26;28;72
1652179500;740;26;28;73
1652179501;740;26;28;72
1652179501;740;26;28;72
1652179501;740;26;28;72
1652179501;739;26;28;72
1652179501;740;26;28;72
1652179501;740;26;28;73
1652179501;740;26;28;73
1652179501;740;26;28;72
1652179502;740;26;28;72
1652179502;740;26;28;72
1652179502;739;26;28;73
1652179502;739;26;28;72
1652179502;739;26;28;72
1652179502;739;26;28;72
1652179502;740;26;28;72
1652179502;740;26;28;72
1652179503;740;26;28;72
1652179503;740;26;28;73
1652179503;740;26;28;72
1652179503;740;26;28;72
1652179503;740;26;28;73
1652179503;739;26;28;72
1652179503;740;26;28;72
1652179503;740;26;28;72
1652179504;740;26;28;72
1652179504;741;26;28;72
1652179504;740;26;28;72
1652179504;740;26;28;72
1652179504;740;26;28;72
1652179504;741;26;28;72
1652179504;740;26;28;72
1652179504;739;26;28;72
1652179505;739;26;28;72
1652179505;739;26;28;72
1652179505;739;26;28;72
1652179505;740;26;28;72
1652179505;740;26;28;72
1652179505;739;26;28;72
1652179505;740;26;28;72
1652179505;740;26;28;72
1652179506;740;26;28;72
1652179506;740;26;28;72
1652179506;740;26;28;72
1652179506;739;26;28;72
1652179506;740;26;28;72
1652179506;740;26;28;72
1652179506;740;26;28;72
1652179506;740;26;28;72
1652179507;740;26;28;72
1652179507;740;26;28;72
1652179507;740;26;28;72
1652179507;739;26;28;72
1652179507;739;26;28;72
1652179507;739;26;28;72
1652179507;739;26;28;72
1652179507;740;26;28;72
1652179508;740;26;28;72
1652179508;740;26;28;72
1652179508;740;26;28;71
1652179508;740;26;28;72
1652179508;740;26;28;72
1652179508;740;26;28;72
1652179508;740;26;28;72
1652179508;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;740;26;28;72
1652179509;739;26;28;72
1652179510;739;26;28;72
1652179510;739;26;28;72
1652179510;739;26;28;72
1652179510;739;26;28;71
1652179510;740;26;28;72
1652179510;740;26;28;72
1652179510;740;26;28;71
1652179510;740;26;28;71
1652179511;739;26;28;72
1652179511;740;26;28;72
1652179511;740;26;28;72
1652179511;740;26;28;72
1652179511;740;26;28;72
1652179511;739;26;28;72
1652179511;740;26;28;72
1652179511;739;26;28;71
1652179512;739;26;28;72
1652179512;739;26;28;72
1652179512;740;26;28;72
1652179512;739;26;28;72
1652179512;738;26;28;72
1652179512;738;26;28;72
1652179512;739;26;28;72
1652179512;738;26;28;72
1652179513;739;26;28;72
1652179513;740;26;28;72
1652179513;739;26;28;72
1652179513;740;26;28;72
1652179513;739;26;28;72
1652179513;739;26;28;72
1652179513;740;26;28;72
1652179513;739;26;28;72
1652179514;740;26;28;72
1652179514;739;26;28;71
1652179514;739;26;28;71
1652179514;740;26;28;72
1652179514;739;26;28;72
1652179514;739;26;28;72
1652179514;739;26;28;71
1652179514;740;26;28;71
1652179515;739;26;28;72
1652179515;738;26;28;72
1652179515;739;26;28;72
1652179515;738;26;28;71
1652179515;739;26;28;72
1652179515;739;26;28;72
1652179515;739;26;28;72
1652179515;739;26;28;72
1652179516;739;26;28;71
1652179516;739;26;28;71
1652179516;739;26;28;72
1652179516;740;26;28;71
1652179516;739;26;28;72
1652179516;740;26;28;72
1652179516;739;26;28;72
1652179516;739;26;28;72
1652179517;740;26;28;71
1652179517;740;26;28;72
1652179517;739;26;28;72
1652179517;739;26;28;72
1652179517;739;26;28;71
1652179517;738;26;28;72
1652179517;739;26;28;72
1652179518;738;26;28;72
1652179518;739;26;28;72
1652179518;739;26;28;71
1652179518;739;26;28;71
1652179518;739;26;28;72
1652179518;739;26;28;71
1652179518;739;26;28;72
1652179518;739;26;28;72
1652179519;739;26;28;72
1652179519;739;26;28;72
1652179519;740;26;28;72
1652179519;739;26;28;71
1652179519;740;26;28;72
1652179519;740;26;28;71
1652179519;740;26;28;72
1652179519;739;26;28;71
1652179520;740;26;28;72
1652179520;739;26;28;71
1652179520;738;26;28;71
1652179520;738;26;28;71
1652179520;738;26;28;71
1652179520;739;26;28;71
1652179520;739;26;28;71
1652179520;739;26;28;72
1652179521;739;26;28;72
1652179521;739;26;28;72
1652179521;740;26;28;71
1652179521;739;26;28;72
1652179521;739;26;28;71
1652179521;739;26;28;71
1652179521;739;26;28;72
1652179521;739;26;28;71
1652179522;740;26;28;72
1652179522;739;26;28;72
1652179522;739;26;28;71
1652179522;738;26;28;71
1652179522;739;26;28;71
1652179522;739;26;28;71
1652179522;738;26;28;71
1652179522;738;26;28;71
1652179523;738;26;28;71
1652179523;738;26;28;71
1652179523;739;26;28;72
1652179523;739;26;28;71
1652179523;739;26;28;71
1652179523;739;26;28;71
1652179523;738;26;28;71
1652179523;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179524;739;26;28;71
1652179525;739;26;28;71
1652179525;739;26;28;71
